2	20
TruckID	initLoc	initTime
0		7		0.0
1		1		0.0
NodeID	CorX		CorY		DueTime		Type	TruckID
0		7.0 		10.0 		60.0 		0		-1
1		5.0 		19.1 		0.0 		1		-1
2		8.0 		14.7 		27.0 		1		-1
3		9.5 		16.7 		23.5 		1		-1
4		4.0 		11.0 		17.0 		1		-1
5		17.8 		2.0 		19.5 		1		-1
6		1.6 		1.3 		6.5 		1		-1
7		1.0 		9.0 		0.0 		1		-1
8		9.1 		16.2 		24.0 		1		-1
9		12.5 		0.6 		4.0 		1		-1
10		5.4 		11.4 		18.5 		1		-1
11		13.9 		16.1 		26.0 		1		-1
12		6.1 		19.6 		15.5 		1		-1
13		6.1 		13.3 		27.5 		1		-1
14		14.7 		0.9 		31.0 		1		-1
15		7.4 		17.0 		28.5 		1		-1
16		7.9 		19.0 		20.5 		1		-1
17		5.3 		14.3 		32.0 		2		-1
18		1.3 		4.5 		3.5 		2		-1
19		7.0 		3.3 		4.0 		2		-1
